省庁名,部局名,部局所名,会計名,分類種類,所在地,口座別合計価格　（円）,土地数量　（u）,土地価格　（円）,都市計画区域,用途地域,建ぺい率,容積率,処理方法
財務省,近畿財務局,本局,一般会計,普通財産,大阪府豊中市中桜塚１丁目１３番１,19602000,158.4,19602000,市街化区域,第一種中高層住居専用地域,60,200,直ちに入札実施が困難
財務省,近畿財務局,本局,一般会計,普通財産,大阪府豊中市北緑丘１−１５０−１,4481089500,43932.25,4481089500,市街化区域,第一種中高層住居専用地域,60,200,一般競争入札（未実施）
財務省,近畿財務局,本局,一般会計,普通財産,大阪府豊中市緑丘四丁目５２５番,109588395,646.89,109588395,市街化区域,第二種中高層住居専用地域,60,200,一般競争入札（未実施）
財務省,近畿財務局,本局,一般会計,普通財産,大阪府豊中市蛍池中町１—８０,87012137,581.29,87012137,市街化区域,第一種中高層住居専用地域,60,200,一般競争入札（未実施）
財務省,近畿財務局,本局,一般会計,普通財産,大阪府池田市五月丘３丁目７番,417680670,4491.19,417680670,市街化区域,第一種中高層住居専用地域,60,200,地方公共団体等において利用
財務省,近畿財務局,本局,一般会計,普通財産,大阪府高槻市南平台１−５−１他,226721240,2214.81,226721240,市街化区域,第一種低層住居専用地域,50,100,一般競争入札（未実施）
財務省,近畿財務局,本局,一般会計,普通財産,大阪府守口市南寺方北通　２丁目３番４，１６,1793285,29.75,1793285,市街化区域,第一種住居地域,60,200,当分の間入札実施が困難
財務省,近畿財務局,本局,一般会計,普通財産,大阪府枚方市中宮北町２９８番２,72569574,872.65,72569574,市街化区域,第一種中高層住居専用地域,60,200,地方公共団体等において利用
財務省,近畿財務局,本局,一般会計,普通財産,大阪府枚方市渚栄町１４３２−６,2842707,32.53,2842707,市街化区域,第二種中高層住居専用地域,60,200,当分の間入札実施が困難
財務省,近畿財務局,本局,一般会計,普通財産,大阪府枚方市香里ヶ丘２−１２−１,142973278,1770.26,142973278,市街化区域,第一種低層住居専用地域,50,100,一般競争入札（売残）
財務省,近畿財務局,本局,一般会計,普通財産,大阪府茨木市宮元町１３００−１９,614508,64.66,614508,市街化区域,第一種住居地域,60,200,直ちに入札実施が困難
財務省,近畿財務局,本局,一般会計,普通財産,大阪府八尾市清水町１−１５,26133714,171.57,26133714,市街化区域,近隣商業地域,80,300,地方公共団体等へ売払
財務省,近畿財務局,本局,一般会計,普通財産,大阪府寝屋川市明和一丁目１１６１番１,12193391,285.79,12193391,市街化区域,第一種住居地域,60,200,一般競争入札（売残）
財務省,近畿財務局,本局,一般会計,普通財産,大阪府寝屋川市田井西町２４６−１外１筆,148636888,1378.79,148636888,市街化区域,第二種中高層住居専用地域,60,200,一般競争入札（未実施）
財務省,近畿財務局,本局,一般会計,普通財産,大阪府大東市御領３丁目２７番４,73227600,813.64,73227600,市街化区域,工業地域,60,200,地方公共団体等へ売払
財務省,近畿財務局,本局,一般会計,普通財産,大阪府箕面市百楽荘４丁目２９２番１,67414200,458.6,67414200,市街化区域,準住居地域,60,200,一般競争入札（未実施）
財務省,近畿財務局,本局,一般会計,普通財産,大阪府柏原市本郷４丁目２５６−３，２５７−３,50589110,659.64,50589110,市街化区域,第一種住居地域,60,200,一般競争入札（未実施）
財務省,近畿財務局,本局,一般会計,普通財産,大阪府柏原市清州２丁目４０８番９５,10015965,124.78,10015965,市街化区域,近隣商業地域,80,300,一般競争入札（未実施）
財務省,近畿財務局,本局,一般会計,普通財産,大阪府門真市四宮４丁目８８番,69259800,778.2,69259800,市街化区域,準工業地域,60,200,当分の間入札実施が困難
財務省,近畿財務局,本局,一般会計,普通財産,大阪府摂津市一津屋２丁目６８１番１３,6158657,62.43,6158657,市街化区域,第二種中高層住居専用地域,60,200,直ちに入札実施が困難
財務省,近畿財務局,本局,一般会計,普通財産,大阪府高石市羽衣４—６３９—５,46307150,544.79,46307150,市街化区域,第一種中高層住居専用地域,60,200,一般競争入札（未実施）
財務省,近畿財務局,本局,一般会計,普通財産,大阪府東大阪市荒川２丁目５７番６のうち,8294131,71.68,8294131,市街化区域,第一種住居地域,60,200,一般競争入札（未実施）
財務省,近畿財務局,本局,一般会計,普通財産,大阪府東大阪市荒川２丁目５７番９のうち,6987318,60.11,6987318,市街化区域,第一種住居地域,60,200,一般競争入札（未実施）
財務省,近畿財務局,大津財務事務所,一般会計,普通財産,滋賀県大津市三井寺町字筒井２１９—３,203549220,4846.41,203549220,市街化区域,第一種住居地域,60,200,一般競争入札（未実施）
財務省,近畿財務局,大津財務事務所,一般会計,普通財産,滋賀県大津市丸の内町字木ノ下４０−１,104128996,1070.46,104128996,市街化区域,第一種住居地域,60,200,一般競争入札（未実施）
財務省,近畿財務局,大津財務事務所,一般会計,普通財産,滋賀県大津市唐崎２丁目３４６２番２０,1559832384,29542.28,1559832384,市街化区域,第二種住居地域,60,200,当分の間入札実施が困難
財務省,近畿財務局,大津財務事務所,一般会計,普通財産,滋賀県大津市御殿浜字平田１２５６−２５，１２５９,122653520,1842.17,122653520,市街化区域,第一種住居地域,60,200,一般競争入札（未実施）
財務省,近畿財務局,大津財務事務所,一般会計,普通財産,滋賀県大津市松原町１０３２−５,94257649,951.54,94257649,市街化区域,商業地域,80,400,一般競争入札（未実施）
財務省,近畿財務局,大津財務事務所,一般会計,普通財産,滋賀県大津市梅林一丁目字月見坂９１０番２２,19364304,167.17,19364304,市街化区域,第一種住居地域,60,200,一般競争入札（未実施）
財務省,近畿財務局,大津財務事務所,一般会計,普通財産,滋賀県大津市滋賀里２−５１０−６４,39381956,750.59,39381956,市街化区域,第一種中高層住居専用地域,60,200,一般競争入札（未実施）
財務省,近畿財務局,大津財務事務所,一般会計,普通財産,滋賀県大津市逢坂２丁目６−２７ほか１筆,3037107,73.38,3037107,市街化区域,商業地域,80,400,一般競争入札（未実施）
財務省,近畿財務局,大津財務事務所,一般会計,普通財産,滋賀県大津市際川２丁目１１９番２９,2424,71.46,2424,市街化区域,第一種住居地域,60,200,一般競争入札（未実施）
財務省,近畿財務局,大津財務事務所,一般会計,普通財産,滋賀県草津市草津町字犬ケ町１４６４番８,32965620,540.42,32965620,市街化区域,第一種住居地域,60,200,当分の間入札実施が困難
財務省,近畿財務局,大津財務事務所,一般会計,普通財産,滋賀県東近江市五個荘石馬寺町字東谷７７５番地,2412135,311.3,2412135,市街化調整区域,都市計画用途地域指定なし,70,200,当分の間入札実施が困難
財務省,近畿財務局,大津財務事務所,一般会計,普通財産,滋賀県愛知郡愛荘町沓掛字下森尻２７６番４,7909911,707.94,7909911,非線引,都市計画用途地域指定なし,70,200,一般競争入札（売残）
財務省,近畿財務局,京都財務事務所,一般会計,普通財産,京都府京都市北区衣笠御所ノ内町３８−１,74363184,421.56,74363184,市街化区域,第一種低層住居専用地域,50,80,一般競争入札（未実施）
財務省,近畿財務局,京都財務事務所,一般会計,普通財産,京都府京都市北区西賀茂蟹ケ坂町６４−４,79936700,1006.62,79936700,市街化区域,第一種低層住居専用地域,30,50,一般競争入札（売残）
財務省,近畿財務局,京都財務事務所,一般会計,普通財産,京都府京都市左京区吉田神楽岡町４−５,9069270,68.19,9069270,市街化区域,第一種低層住居専用地域,60,100,直ちに入札実施が困難
財務省,近畿財務局,京都財務事務所,一般会計,普通財産,京都府京都市左京区岡崎成勝寺町２−１,160047420,709.21,160047420,市街化区域,第二種中高層住居専用地域,60,200,地方公共団体等へ売払
財務省,近畿財務局,京都財務事務所,一般会計,普通財産,京都府京都市中京区両替町通竹屋町上る西方寺町１６８番３,8773869,65.37,8773869,市街化区域,近隣商業地域,80,300,当分の間入札実施が困難
財務省,近畿財務局,京都財務事務所,一般会計,普通財産,京都府京都市中京区壬生賀陽御所町４４番１１外４筆,47397083,1231.24,47397083,市街化区域,準工業地域,60,200,当分の間入札実施が困難
財務省,近畿財務局,京都財務事務所,一般会計,普通財産,京都府京都市中京区壬生賀陽御所町４４番２８,4441530,77.99,4441530,市街化区域,準工業地域,60,200,当分の間入札実施が困難
財務省,近畿財務局,京都財務事務所,一般会計,普通財産,京都府京都市中京区壬生賀陽御所町４４番２９,5925200,70.47,5925200,市街化区域,準工業地域,60,200,当分の間入札実施が困難
財務省,近畿財務局,京都財務事務所,一般会計,普通財産,京都府京都市中京区西ノ京池ノ内町２９−３５,4442105,40.66,4442105,市街化区域,近隣商業地域,80,300,当分の間入札実施が困難
財務省,近畿財務局,京都財務事務所,一般会計,普通財産,京都府京都市東山区三条通北裏白川筋西入二丁目東姉小路町４０９番２のうち,6877893,33.25,6877893,市街化区域,第二種住居地域,60,200,当分の間入札実施が困難
財務省,近畿財務局,京都財務事務所,一般会計,普通財産,京都府京都市東山区今熊野宝蔵町２８—２８,3667994,45.09,3667994,市街化区域,第一種中高層住居専用地域,60,200,当分の間入札実施が困難
財務省,近畿財務局,京都財務事務所,一般会計,普通財産,京都府京都市東山区大和大路通七条下る三丁目上池田町５４０番１３,2196900,46.74,2196900,市街化区域,第二種住居地域,60,200,一般競争入札（売残）
財務省,近畿財務局,京都財務事務所,一般会計,普通財産,京都府京都市東山区本町十七丁目３１５—１,6692934,41.45,6692934,市街化区域,第一種住居地域,60,200,当分の間入札実施が困難
財務省,近畿財務局,京都財務事務所,一般会計,普通財産,京都府京都市東山区本町十七丁目３１５—１４,2014490,40.09,2014490,市街化区域,第一種住居地域,60,200,当分の間入札実施が困難
財務省,近畿財務局,京都財務事務所,一般会計,普通財産,京都府京都市東山区泉涌寺五葉ノ辻町１３番１３,8404346,52.29,8404346,市街化区域,第一種住居地域,60,200,直ちに入札実施が困難
財務省,近畿財務局,京都財務事務所,一般会計,普通財産,京都府京都市下京区中堂寺前田町２６,173231660,1316.35,173231660,市街化区域,第一種住居地域,60,200,地方公共団体等において利用
財務省,近畿財務局,京都財務事務所,一般会計,普通財産,京都府京都市下京区夷馬場町２２番１９,2424052,40.98,2424052,市街化区域,第一種住居地域,60,200,当分の間入札実施が困難
財務省,近畿財務局,京都財務事務所,一般会計,普通財産,京都府京都市下京区富小路通五条下る本塩竈町５４６番１１,1509974,20.26,1509974,市街化区域,近隣商業地域,80,300,一般競争入札（未実施）
財務省,近畿財務局,京都財務事務所,一般会計,普通財産,京都府京都市下京区富小路通五条下る本塩竈町５４６番５,3044485,40.23,3044485,市街化区域,近隣商業地域,80,300,一般競争入札（未実施）
財務省,近畿財務局,京都財務事務所,一般会計,普通財産,京都府京都市南区久世中久世町５丁目９２−１,105044321,979.69,105044321,市街化区域,準工業地域,60,200,地方公共団体等へ売払
財務省,近畿財務局,京都財務事務所,一般会計,普通財産,京都府京都市右京区山ノ内養老町１１—１,5970,63.45,5970,市街化区域,準工業地域,60,200,一般競争入札（未実施）
財務省,近畿財務局,京都財務事務所,一般会計,普通財産,京都府京都市伏見区景勝町７３番３０外１筆,6157790,67.35,6157790,市街化区域,第一種住居地域,60,200,一般競争入札（未実施）
財務省,近畿財務局,京都財務事務所,一般会計,普通財産,京都府京都市伏見区桃山最上町３２番８,21512773,178.47,21512773,市街化区域,第一種低層住居専用地域,50,80,一般競争入札（未実施）
財務省,近畿財務局,京都財務事務所,一般会計,普通財産,京都府京都市伏見区桃山町遠山３３番１０,39601589,608.31,39601589,市街化区域,第一種低層住居専用地域,50,80,一般競争入札（未実施）
財務省,近畿財務局,京都財務事務所,一般会計,普通財産,京都府京都市伏見区桃山町鍋島６—３７,3584076,75.87,3584076,市街化区域,近隣商業地域,80,300,一般競争入札（未実施）
財務省,近畿財務局,京都財務事務所,一般会計,普通財産,京都府京都市伏見区横大路鍬ノ本３０番１,28801569,808,28801569,市街化区域,第一種住居地域,60,200,当分の間入札実施が困難
財務省,近畿財務局,京都財務事務所,一般会計,普通財産,京都府京都市伏見区深草兜山町５２−７,25097731,330.93,25097731,市街化区域,第一種低層住居専用地域,50,80,一般競争入札（未実施）
財務省,近畿財務局,京都財務事務所,一般会計,普通財産,京都府京都市伏見区深草直違橋四丁目３５９番のうち,20533933,155.38,20533933,市街化区域,近隣商業地域,80,200,直ちに入札実施が困難
財務省,近畿財務局,京都財務事務所,一般会計,普通財産,京都府京都市伏見区西朱雀町７９３番１　外１筆,4975781,78.62,4975781,市街化区域,第一種住居地域,60,200,一般競争入札（未実施）
財務省,近畿財務局,京都財務事務所,一般会計,普通財産,京都府京都市山科区大宅山田１０６番５,14313985,752.23,14313985,市街化調整区域,都市計画用途地域指定なし,60,200,直ちに入札実施が困難
財務省,近畿財務局,京都財務事務所,一般会計,普通財産,京都府京都市西京区桂春日町　３０−９,8631740,88.07,8631740,市街化区域,第一種住居地域,60,200,一般競争入札（未実施）
財務省,近畿財務局,京都財務事務所舞鶴出張所,一般会計,普通財産,京都府福知山市字堀小字小谷１７２０−１,44289635,1157.79,44289635,市街化区域,第一種住居地域,60,200,一般競争入札（未実施）
財務省,近畿財務局,京都財務事務所舞鶴出張所,一般会計,普通財産,京都府福知山市字篠尾小字下川８４０番１外１筆,20707101,1049.88,20707101,市街化区域,第一種住居地域,60,200,一般競争入札（売残）
財務省,近畿財務局,京都財務事務所舞鶴出張所,一般会計,普通財産,京都府舞鶴市大字浜小字浜１５４８−１ほか,65016978,997.3,65016978,市街化区域,準工業地域,60,200,地方公共団体等において利用
財務省,近畿財務局,京都財務事務所舞鶴出張所,一般会計,普通財産,京都府舞鶴市字上安小字水力１９２３−１,225922279,9117.74,225922279,市街化区域,第一種住居地域,60,200,一般競争入札（未実施）
財務省,近畿財務局,京都財務事務所舞鶴出張所,一般会計,普通財産,京都府舞鶴市字余部上小字余部上６２９−１,14067498,852.49,14067498,市街化区域,第一種住居地域,60,200,直ちに入札実施が困難
財務省,近畿財務局,京都財務事務所舞鶴出張所,一般会計,普通財産,京都府舞鶴市字余部上小字余部上６３４番,4067079,151.83,4067079,市街化区域,第一種住居地域,60,200,一般競争入札（売残）
財務省,近畿財務局,京都財務事務所舞鶴出張所,一般会計,普通財産,京都府舞鶴市字倉谷小字川西１９５０,136283782,2945.53,136283782,市街化区域,第一種住居地域,60,200,一般競争入札（未実施）
財務省,近畿財務局,京都財務事務所舞鶴出張所,一般会計,普通財産,京都府舞鶴市字朝来，大波，吉野　２０９−６ほか,335809216,32194.84,335809216,市街化調整区域,都市計画用途地域指定なし,60,200,地方公共団体等において利用
財務省,近畿財務局,京都財務事務所舞鶴出張所,一般会計,普通財産,京都府舞鶴市字松陰小字嶋崎１５番４,79401070,3218.86,79401070,市街化区域,準工業地域,60,200,地方公共団体等において利用
財務省,近畿財務局,京都財務事務所舞鶴出張所,一般会計,普通財産,京都府舞鶴市字浜小字浜１５８９−３,47044368,926.8,47044368,市街化区域,準工業地域,60,200,地方公共団体等において利用
財務省,近畿財務局,京都財務事務所舞鶴出張所,一般会計,普通財産,京都府舞鶴市字浜小字浜２０３３番,230841897,6590.42,230841897,市街化区域,準工業地域,60,200,地方公共団体等において利用
財務省,近畿財務局,京都財務事務所舞鶴出張所,一般会計,普通財産,京都府舞鶴市字浜小字浜２０３４番のうち,30942750,883.4,30942750,市街化区域,準工業地域,60,200,地方公共団体等において利用
財務省,近畿財務局,京都財務事務所舞鶴出張所,一般会計,普通財産,京都府舞鶴市字浜小字浜２０３４番のうち,1297017,41263.91,1297017,市街化区域,準工業地域,60,200,地方公共団体等において利用
財務省,近畿財務局,京都財務事務所舞鶴出張所,一般会計,普通財産,京都府舞鶴市字浜２０２４,100825236,2878.51,100825236,市街化区域,準工業地域,60,200,地方公共団体等において利用
財務省,近畿財務局,京都財務事務所舞鶴出張所,一般会計,普通財産,京都府舞鶴市字西小字西町１０８番１,82825797,3028.51,82825797,市街化区域,準工業地域,60,200,地方公共団体等において利用
財務省,近畿財務局,京都財務事務所舞鶴出張所,一般会計,普通財産,京都府舞鶴市字西小字西町１０８番３,93664582,3350.74,93664582,市街化区域,準工業地域,60,200,地方公共団体等において利用
財務省,近畿財務局,京都財務事務所舞鶴出張所,一般会計,普通財産,京都府舞鶴市字長浜小字長浜１０１７番１,75551316,5187.99,75551316,市街化区域,工業地域,60,200,地方公共団体等において利用
財務省,近畿財務局,京都財務事務所舞鶴出張所,一般会計,普通財産,京都府綾部市位田町石原８２番２,5704769,7671.38,5704769,市街化調整区域,都市計画用途地域指定なし,60,200,直ちに入札実施が困難
財務省,近畿財務局,京都財務事務所舞鶴出張所,一般会計,普通財産,京都府綾部市宮代町明知１１−４,29472206,1216.24,29472206,市街化区域,第一種住居地域,60,200,一般競争入札（未実施）
財務省,近畿財務局,京都財務事務所舞鶴出張所,一般会計,普通財産,京都府綾部市神宮寺町加迫１６,13979884,507.4,13979884,市街化区域,第一種住居地域,60,200,一般競争入札（未実施）
財務省,近畿財務局,京都財務事務所,一般会計,普通財産,京都府宇治市五ケ庄梅林７２番地６,21777318,417.19,21777318,市街化区域,第一種住居地域,60,200,直ちに入札実施が困難
財務省,近畿財務局,京都財務事務所,一般会計,普通財産,京都府宇治市五ケ庄梅林７２番１５のうち,260093286,4982.63,260093286,市街化区域,第一種住居地域,60,200,直ちに入札実施が困難
財務省,近畿財務局,京都財務事務所,一般会計,普通財産,京都府宇治市五ヶ庄梅林７２番１１,21281418,407.69,21281418,市街化区域,第一種住居地域,60,200,直ちに入札実施が困難
財務省,近畿財務局,京都財務事務所,一般会計,普通財産,京都府宇治市五ヶ庄梅林７２番１４のうち,79750638,1527.79,79750638,市街化区域,第一種住居地域,60,200,直ちに入札実施が困難
財務省,近畿財務局,京都財務事務所,一般会計,普通財産,京都府京田辺市薪畠５０番６,23192606,334.52,23192606,市街化区域,第一種住居地域,60,200,一般競争入札（未実施）
財務省,近畿財務局,神戸財務事務所,一般会計,普通財産,兵庫県神戸市東灘区魚崎北町５丁目１１９−１,46821337,229.17,46821337,市街化区域,第一種住居地域,60,200,当分の間入札実施が困難
財務省,近畿財務局,神戸財務事務所,一般会計,普通財産,兵庫県神戸市灘区水道筋３丁目６−１５,3176365,22.25,3176365,市街化区域,商業地域,80,400,一般競争入札（未実施）
財務省,近畿財務局,神戸財務事務所,一般会計,普通財産,兵庫県神戸市灘区篠原本町４丁目４,57175482,214.04,57175482,市街化区域,第一種低層住居専用地域,60,150,当分の間入札実施が困難
財務省,近畿財務局,神戸財務事務所,一般会計,普通財産,兵庫県神戸市兵庫区北山町１番３９外２筆,11708237,178.33,11708237,市街化区域,第一種中高層住居専用地域,60,200,一般競争入札（未実施）
財務省,近畿財務局,神戸財務事務所,一般会計,普通財産,兵庫県神戸市兵庫区北山町１番４５、５５,2926290,72.72,2926290,市街化区域,第一種中高層住居専用地域,60,200,一般競争入札（売残）
財務省,近畿財務局,神戸財務事務所,一般会計,普通財産,兵庫県神戸市兵庫区千鳥町３丁目６番地５,8634477,262.86,8634477,市街化区域,第一種中高層住居専用地域,60,200,当分の間入札実施が困難
財務省,近畿財務局,神戸財務事務所,一般会計,普通財産,兵庫県神戸市兵庫区湊川町９丁目２０−７,2864201,40.86,2864201,市街化区域,第一種中高層住居専用地域,60,200,一般競争入札（売残）
財務省,近畿財務局,神戸財務事務所,一般会計,普通財産,兵庫県神戸市兵庫区湊川町９丁目４−２５,28972299,354.54,28972299,市街化区域,第一種中高層住居専用地域,60,200,当分の間入札実施が困難
財務省,近畿財務局,神戸財務事務所,一般会計,普通財産,兵庫県神戸市兵庫区神田町６５番５、６５番１７,9231442,121.64,9231442,市街化区域,第一種住居地域,60,200,一般競争入札（売残）
財務省,近畿財務局,神戸財務事務所,一般会計,普通財産,兵庫県神戸市兵庫区荒田町１—６—２１、６−２６,68968725,402.15,68968725,市街化区域,第一種住居地域,60,300,一般競争入札（未実施）
財務省,近畿財務局,神戸財務事務所,一般会計,普通財産,兵庫県神戸市長田区高取山町２丁目２５番９１外１１筆,21703360,293.96,21703360,市街化区域,第一種中高層住居専用地域,60,200,当分の間入札実施が困難
財務省,近畿財務局,神戸財務事務所,一般会計,普通財産,兵庫県神戸市須磨区明神町４丁目８４番３,15411857,207.73,15411857,市街化区域,第一種住居地域,60,200,一般競争入札（売残）
財務省,近畿財務局,神戸財務事務所,一般会計,普通財産,兵庫県神戸市垂水区下畑町字下代１１２番ほか４筆,60780130,2435.90,60780130,市街化区域,第一種住居地域,60,200,一般競争入札（売残）
財務省,近畿財務局,神戸財務事務所,一般会計,普通財産,兵庫県神戸市垂水区多聞台４−１１６,46205437,616.13,46205437,市街化区域,第一種低層住居専用地域,50,100,一般競争入札（未実施）
財務省,近畿財務局,神戸財務事務所,一般会計,普通財産,兵庫県神戸市垂水区舞子台４丁目３６−２ほか,273483000,3646.44,273483000,市街化区域,第一種低層住居専用地域,50,100,一般競争入札（未実施）
財務省,近畿財務局,神戸財務事務所,一般会計,普通財産,兵庫県神戸市北区有馬町字石倉１４１８番４,4851495,175.06,4851495,市街化区域,第二種住居地域,60,200,当分の間入札実施が困難
財務省,近畿財務局,神戸財務事務所,一般会計,普通財産,兵庫県神戸市北区道場町塩田字神子ケ谷３６１８,2828146,225.53,2828146,市街化調整区域,都市計画用途地域指定なし,60,100,一般競争入札（未実施）
財務省,近畿財務局,神戸財務事務所,一般会計,普通財産,兵庫県神戸市北区鈴蘭台南町９丁目２番２０,40200913,804.34,40200913,市街化区域,第一種住居地域,60,200,当分の間入札実施が困難
財務省,近畿財務局,神戸財務事務所,一般会計,普通財産,兵庫県神戸市中央区小野浜町,154518700,2207.41,154518700,市街化区域,準工業地域,60,200,直ちに入札実施が困難
財務省,近畿財務局,神戸財務事務所,一般会計,普通財産,兵庫県神戸市中央区小野浜町,15883860,191.62,15883860,市街化区域,準工業地域,60,300,直ちに入札実施が困難
財務省,近畿財務局,神戸財務事務所,一般会計,普通財産,兵庫県神戸市中央区小野浜町,7908503,118.47,7908503,市街化区域,準工業地域,60,200,直ちに入札実施が困難
財務省,近畿財務局,神戸財務事務所,一般会計,普通財産,兵庫県神戸市中央区小野浜町,4753207,75.33,4753207,市街化区域,準工業地域,60,300,直ちに入札実施が困難
財務省,近畿財務局,神戸財務事務所,一般会計,普通財産,兵庫県神戸市中央区小野浜町２４,20436430,417.07,20436430,市街化区域,準工業地域,60,300,直ちに入札実施が困難
財務省,近畿財務局,神戸財務事務所,一般会計,普通財産,兵庫県神戸市中央区小野浜町２５番１,30166815,495.35,30166815,市街化区域,準工業地域,60,300,直ちに入札実施が困難
財務省,近畿財務局,神戸財務事務所,一般会計,普通財産,兵庫県神戸市中央区小野浜町２５番３,6603387,108.43,6603387,市街化区域,準工業地域,60,300,直ちに入札実施が困難
財務省,近畿財務局,神戸財務事務所,一般会計,普通財産,兵庫県神戸市中央区新港町,634480668,2554.27,634480668,市街化区域,商業地域,80,500,直ちに入札実施が困難
財務省,近畿財務局,神戸財務事務所,一般会計,普通財産,兵庫県神戸市中央区新港町１０７番,133614900,494.87,133614900,市街化区域,商業地域,80,500,直ちに入札実施が困難
財務省,近畿財務局,神戸財務事務所,一般会計,普通財産,兵庫県神戸市中央区新港町１３−４,56509389,666.86,56509389,市街化区域,商業地域,80,500,直ちに入札実施が困難
財務省,近畿財務局,神戸財務事務所,一般会計,普通財産,兵庫県神戸市中央区新港町３−１,137487319,469.24,137487319,市街化区域,商業地域,80,500,直ちに入札実施が困難
財務省,近畿財務局,神戸財務事務所,一般会計,普通財産,兵庫県神戸市中央区新港町３０−１,182398364,622.52,182398364,市街化区域,商業地域,80,500,直ちに入札実施が困難
財務省,近畿財務局,神戸財務事務所,一般会計,普通財産,兵庫県神戸市中央区新港町３１,15124659,51.62,15124659,市街化区域,商業地域,80,500,直ちに入札実施が困難
財務省,近畿財務局,神戸財務事務所,一般会計,普通財産,兵庫県神戸市中央区新港町３２,12742569,43.49,12742569,市街化区域,商業地域,80,500,直ちに入札実施が困難
財務省,近畿財務局,神戸財務事務所,一般会計,普通財産,兵庫県神戸市中央区新港町５６番,58928159,201.12,58928159,市街化区域,商業地域,80,500,直ちに入札実施が困難
財務省,近畿財務局,神戸財務事務所,一般会計,普通財産,兵庫県神戸市中央区新港町７１番,12692847,135.18,12692847,市街化区域,商業地域,80,500,直ちに入札実施が困難
財務省,近畿財務局,神戸財務事務所,一般会計,普通財産,兵庫県神戸市西区岩岡町岩岡字大道星５５０−４,72635722,1799.25,72635722,市街化調整区域,都市計画用途地域指定なし,60,100,一般競争入札（未実施）
財務省,近畿財務局,神戸財務事務所,一般会計,普通財産,兵庫県神戸市西区曙町１２１５−３,128657641,1880.19,128657641,市街化区域,第一種中高層住居専用地域,60,200,一般競争入札（未実施）
財務省,近畿財務局,神戸財務事務所,一般会計,普通財産,兵庫県姫路市北條字川原ノ西４４９番１３,104650574,1495.35,104650574,市街化区域,準工業地域,60,200,一般競争入札（未実施）
財務省,近畿財務局,神戸財務事務所,一般会計,普通財産,兵庫県姫路市城東町毘沙門３０,222800340,5304.77,222800340,市街化区域,第一種中高層住居専用地域,60,200,一般競争入札（未実施）
財務省,近畿財務局,神戸財務事務所,一般会計,普通財産,兵庫県姫路市大塩町字元録１９８５番８,20642938,1334.49,20642938,市街化調整区域,都市計画用途地域指定なし,60,200,当分の間入札実施が困難
財務省,近畿財務局,神戸財務事務所,一般会計,普通財産,兵庫県姫路市大塩町汐咲３丁目１２番２　外３筆,82350665,1840.37,82350665,市街化区域,第一種住居地域,60,200,当分の間入札実施が困難
財務省,近畿財務局,神戸財務事務所,一般会計,普通財産,兵庫県姫路市家島町真浦字網手ノ浜１９７８番１,68862012,2907.01,68862012,都市計画区域外,都市計画用途地域指定なし,-,-,当分の間入札実施が困難
財務省,近畿財務局,神戸財務事務所,一般会計,普通財産,兵庫県姫路市広畑区早瀬町二丁目９２番,38466807,682.78,38466807,市街化区域,第二種中高層住居専用地域,60,200,一般競争入札（未実施）
財務省,近畿財務局,神戸財務事務所,一般会計,普通財産,兵庫県姫路市広畑区本町二丁目５５番１外１筆,26129600,373.28,26129600,市街化区域,第二種中高層住居専用地域,60,200,一般競争入札（未実施）
財務省,近畿財務局,神戸財務事務所,一般会計,普通財産,兵庫県姫路市御立中４丁目１３４８番１１,14861164,362.91,14861164,市街化区域,第一種中高層住居専用地域,60,200,一般競争入札（売残）
財務省,近畿財務局,神戸財務事務所,一般会計,普通財産,兵庫県姫路市御立北二丁目９４６番７５,12028027,577.23,12028027,市街化調整区域,都市計画用途地域指定なし,60,200,一般競争入札（売残）
財務省,近畿財務局,神戸財務事務所,一般会計,普通財産,兵庫県姫路市御立北二丁目９４６番８２,14436288,381.57,14436288,市街化調整区域,都市計画用途地域指定なし,60,200,一般競争入札（売残）
財務省,近畿財務局,神戸財務事務所,一般会計,普通財産,兵庫県姫路市本町６８,262162041,5223.75,262162041,市街化区域,第一種中高層住居専用地域,60,150,地方公共団体等において利用
財務省,近畿財務局,神戸財務事務所,一般会計,普通財産,兵庫県姫路市本町６８,219245398,3100.71,219245398,市街化区域,第二種中高層住居専用地域,60,200,地方公共団体等において利用
財務省,近畿財務局,神戸財務事務所,一般会計,普通財産,兵庫県姫路市本町６８,5967591,36,5967591,市街化区域,商業地域,80,400,国において利用
財務省,近畿財務局,神戸財務事務所,一般会計,普通財産,兵庫県尼崎市富松町２丁目４０９番，４１２番,144570115,1315.74,144570115,市街化区域,第一種住居地域,60,200,地方公共団体等において利用
財務省,近畿財務局,神戸財務事務所,一般会計,普通財産,兵庫県尼崎市崇徳院３丁目８番１２,5503104,47.77,5503104,市街化区域,第一種住居地域,60,200,一般競争入札（売残）
財務省,近畿財務局,神戸財務事務所,一般会計,普通財産,兵庫県明石市魚住町西岡字坂ノ下２１７４番１８,4189752,110.84,4189752,市街化区域,第一種中高層住居専用地域,60,200,直ちに入札実施が困難
財務省,近畿財務局,神戸財務事務所,一般会計,普通財産,兵庫県西宮市中殿町４９番８のうち,6244254,64.17,6244254,市街化区域,第一種住居地域,60,200,一般競争入札（未実施）
